Primary_ID,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options
769,28/08/14 11:54,36,F,United States,CA,No,No,Yes,Never,Jun-25,Yes,Yes,Yes,No
770,28/08/14 11:58,28,Male,United Kingdom,NA,No,No,No,Never,26-100,No,Yes,Don't know,Not sure
771,28/08/14 11:59,39,male,United Kingdom,NA,No,No,Yes,Sometimes,500-1000,No,No,Don't know,No
772,28/08/14 12:02,33,Male,United States,VA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,No,Yes
773,28/08/14 12:05,32,Male,United Kingdom,NA,No,No,No,NA,More than 1000,No,No,Don't know,Not sure
774,28/08/14 12:06,28,Male,United Kingdom,NA,No,No,No,NA,More than 1000,No,No,Don't know,Not sure
775,28/08/14 12:07,37,Male,United Kingdom,NA,No,Yes,Yes,Rarely,Jun-25,No,Yes,No,No
776,28/08/14 12:08,39,Male,Canada,NA,No,No,Yes,Sometimes,100-500,No,No,Yes,Yes
777,28/08/14 12:09,43,msle,United States,VA,No,No,No,Sometimes,Jun-25,Yes,Yes,Don't know,No
778,28/08/14 12:10,32,Neuter,United Kingdom,NA,No,No,Yes,Sometimes,More than 1000,No,No,Don't know,No
779,28/08/14 12:10,27,Female,United States,WA,No,No,No,NA,More than 1000,No,Yes,Don't know,Not sure
780,28/08/14 12:12,31,Female,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,No
781,28/08/14 12:15,43,Male,United Kingdom,NA,No,No,Yes,Never,26-100,No,Yes,Don't know,No
782,28/08/14 12:19,33,Male,United States,WI,No,No,Yes,Sometimes,Jun-25,Yes,Yes,No,Yes
783,28/08/14 12:19,34,male,United Kingdom,NA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure
784,28/08/14 12:22,33,M,United States,CA,Yes,No,No,NA,1-May,No,Yes,Don't know,No
785,28/08/14 12:23,25,Male,United States,CA,No,No,No,NA,Jun-25,No,Yes,Don't know,No
786,28/08/14 12:30,25,Male,United States,NE,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes
787,28/08/14 12:40,32,Male,United Kingdom,NA,Yes,Yes,No,NA,1-May,No,Yes,No,Yes
788,28/08/14 12:42,25,Male,United States,CO,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes
789,28/08/14 12:42,37,Male,Netherlands,NA,No,No,No,NA,100-500,Yes,No,Don't know,No
790,28/08/14 12:44,39,m,Switzerland,NA,No,No,Yes,Never,More than 1000,No,Yes,Yes,Yes
791,28/08/14 12:53,29,M,United Kingdom,NA,No,No,No,Rarely,100-500,No,Yes,Don't know,Not sure
792,28/08/14 13:01,33,Male,United States,NY,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
793,28/08/14 13:04,37,female,United States,TX,No,No,Yes,Often,Jun-25,Yes,Yes,Don't know,Not sure
794,28/08/14 13:08,35,Female,United States,LA,No,No,Yes,Sometimes,100-500,No,No,Yes,No
795,28/08/14 13:11,22,Female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure
796,28/08/14 13:17,38,Male,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes
797,28/08/14 13:26,32,Female,United States,CA,No,Yes,Yes,Often,100-500,No,Yes,Yes,No
798,28/08/14 13:32,28,Male,Brazil,NA,No,No,No,NA,26-100,No,Yes,Don't know,No
799,28/08/14 13:34,27,Male,Switzerland,NA,No,Yes,No,NA,26-100,No,Yes,No,No
800,28/08/14 13:35,35,female,United States,CA,No,No,Yes,Sometimes,100-500,Yes,Yes,Don't know,No
801,28/08/14 13:39,29,Male,United States,MD,No,No,No,Never,100-500,No,No,Yes,Yes
802,28/08/14 13:39,23,Male,United States,CA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,Yes
803,28/08/14 13:40,39,M,United States,CT,No,No,No,NA,26-100,Yes,Yes,Yes,No
804,28/08/14 13:41,30,Female,United States,CA,No,No,No,NA,More than 1000,No,Yes,Yes,Yes
805,28/08/14 13:47,32,M,United Kingdom,NA,No,No,No,NA,26-100,No,Yes,Don't know,Not sure
806,28/08/14 13:47,28,Female (trans),United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes
807,28/08/14 13:48,40,female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes
808,28/08/14 13:54,36,f,United States,CA,No,Yes,No,NA,Jun-25,No,Yes,Don't know,No
809,28/08/14 13:57,27,Male,United States,IN,No,No,No,NA,26-100,Yes,Yes,Don't know,Not sure
810,28/08/14 14:00,41,Male,United States,TX,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes
811,28/08/14 14:01,29,Male,United Kingdom,NA,No,No,No,Never,Jun-25,No,Yes,Don't know,No
812,28/08/14 14:02,29,m,United Kingdom,NA,No,No,Yes,Sometimes,100-500,No,Yes,No,No
813,28/08/14 14:04,35,Male,United States,MO,No,No,Yes,Often,1-May,No,No,No,No
814,28/08/14 14:12,28,Male,United States,NV,No,No,Yes,Never,Jun-25,Yes,Yes,No,Yes
815,28/08/14 14:15,36,F,United Kingdom,NA,Yes,No,No,Sometimes,1-May,Yes,Yes,Don't know,Not sure
816,28/08/14 14:31,39,Female,United States,WA,No,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure
817,28/08/14 14:38,39,Male,United States,FL,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes
818,28/08/14 14:41,44,male,United States,NA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,No,Yes
819,28/08/14 14:46,26,queer,Germany,NA,Yes,No,Yes,Sometimes,Jun-25,Yes,Yes,No,Not sure
820,28/08/14 14:51,35,Male,Denmark,NA,Yes,Yes,Yes,Often,1-May,No,Yes,No,Yes
821,28/08/14 14:52,40,Female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Not sure
822,28/08/14 14:53,35,Male,Denmark,NA,Yes,Yes,Yes,Often,1-May,No,Yes,No,Yes
823,28/08/14 14:53,38,M,United States,IL,No,No,No,Never,More than 1000,Yes,Yes,No,Yes
824,28/08/14 14:57,34,Male,United States,FL,No,No,No,NA,More than 1000,Yes,Yes,Don't know,Not sure
825,28/08/14 15:01,43,M,United States,MA,No,No,No,NA,More than 1000,No,Yes,Yes,No
826,28/08/14 15:25,48,Female (cis),United States,CA,No,Yes,No,Often,26-100,No,Yes,Don't know,No
827,28/08/14 15:32,20,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Don't know,Not sure
828,28/08/14 15:37,40,M,United States,MI,Yes,No,No,Sometimes,1-May,Yes,Yes,Don't know,Not sure
829,28/08/14 15:40,29,female,United Kingdom,NA,No,No,Yes,Rarely,Jun-25,No,Yes,Don't know,No
830,28/08/14 15:43,35,Male,United States,MI,No,Yes,Yes,Sometimes,1-May,No,No,No,Yes
831,28/08/14 15:48,29,Male,United States,WI,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Yes
832,28/08/14 15:50,40,M,United States,CA,No,No,No,Never,100-500,No,Yes,Yes,Not sure
833,28/08/14 15:50,29,Male,Sweden,NA,No,No,Yes,Rarely,Jun-25,No,Yes,No,Yes
834,28/08/14 15:54,29,F,United States,CA,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Not sure
835,28/08/14 15:56,34,male,United States,TX,No,No,Yes,Sometimes,1-May,No,Yes,No,No
836,28/08/14 16:09,44,Male,United Kingdom,NA,No,Yes,Yes,Sometimes,500-1000,No,No,Don't know,No
837,28/08/14 16:17,24,female,United States,NY,No,Yes,Yes,Often,Jun-25,No,Yes,Yes,Yes
838,28/08/14 16:31,47,F,United States,PA,No,No,No,NA,100-500,Yes,Yes,Don't know,No
839,28/08/14 16:42,43,m,United Kingdom,NA,No,Yes,No,NA,More than 1000,No,No,Don't know,No
840,28/08/14 16:52,36,M,United States,PA,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes
841,28/08/14 16:52,43,male,United States,GA,No,No,Yes,Sometimes,More than 1000,No,No,Don't know,No
842,28/08/14 16:52,36,male,United Kingdom,NA,Yes,No,No,Sometimes,Jun-25,Yes,Yes,No,No
843,28/08/14 16:54,31,Female,United States,NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes
844,28/08/14 16:55,35,Male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure
845,28/08/14 16:55,33,male,United States,TN,No,Yes,No,NA,26-100,No,No,Yes,No
846,28/08/14 16:56,37,Male,Italy,NA,No,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure
847,28/08/14 16:56,34,M,United States,TN,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,No
848,28/08/14 16:56,36,Male,Netherlands,NA,Yes,No,Yes,Sometimes,1-May,No,Yes,No,No
849,28/08/14 16:57,40,m,United States,TN,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,No,Yes
850,28/08/14 16:57,40,M,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes
851,28/08/14 16:57,42,Male,United States,WI,No,No,Yes,Sometimes,1-May,Yes,Yes,No,Yes
852,28/08/14 16:58,23,M,United States,KY,No,Yes,No,NA,26-100,Yes,Yes,Yes,Yes
853,28/08/14 16:58,21,Male,United Kingdom,NA,No,Yes,No,Never,Jun-25,No,No,No,No
854,28/08/14 16:58,26,Male,Canada,NA,No,No,No,Sometimes,Jun-25,Yes,Yes,No,No
855,28/08/14 17:01,31,Male,United States,NA,No,Yes,No,NA,Jun-25,No,Yes,Don't know,Not sure
856,28/08/14 17:01,25,M,United States,CA,No,Yes,No,NA,More than 1000,No,Yes,Yes,Yes
857,28/08/14 17:01,51,Male,United States,MN,No,No,No,Never,More than 1000,Yes,Yes,Yes,Yes
858,28/08/14 17:02,24,Male,United States,TN,No,No,No,NA,Jun-25,No,Yes,Don't know,Not sure
859,28/08/14 17:02,33,Male,United States,MN,No,No,No,NA,100-500,No,Yes,No,No
860,28/08/14 17:02,32,male,United Kingdom,NA,No,Yes,Yes,Rarely,Jun-25,No,No,No,No
861,28/08/14 17:02,32,male,United Kingdom,NA,No,Yes,Yes,Rarely,Jun-25,No,No,No,No
862,28/08/14 17:03,26,Male,United Kingdom,NA,Yes,No,Yes,Rarely,1-May,Yes,Yes,No,Not sure
863,28/08/14 17:07,23,M,United States,IL,No,No,No,Never,100-500,No,No,Don't know,No
864,28/08/14 17:07,33,Male,United States,TN,No,Yes,Yes,Often,Jun-25,Yes,Yes,No,Yes
865,28/08/14 17:07,46,Male,United States,IL,No,No,Yes,Rarely,More than 1000,No,No,Yes,Yes
866,28/08/14 17:08,34,male,United Kingdom,NA,No,No,No,NA,Jun-25,Yes,Yes,No,No
867,28/08/14 17:09,35,M,United States,DC,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes
868,28/08/14 17:10,39,M,United States,KS,No,No,No,NA,1-May,Yes,Yes,No,Yes
869,28/08/14 17:10,32,male,Germany,NA,Yes,No,No,Sometimes,1-May,Yes,Yes,No,Yes
870,28/08/14 17:10,43,Male,Mexico,NA,Yes,No,No,NA,More than 1000,Yes,Yes,Don't know,No
871,28/08/14 17:11,56,m,United States,CA,No,No,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes
872,28/08/14 17:12,32,Female,United Kingdom,NA,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,No
873,28/08/14 17:14,41,male,United Kingdom,NA,No,No,No,NA,26-100,No,No,Yes,Yes
874,28/08/14 17:16,39,Male,United States,TN,No,No,No,NA,More than 1000,Yes,Yes,Don't know,Not sure
875,28/08/14 17:19,37,Male,United States,OK,No,Yes,No,NA,500-1000,No,No,Yes,Yes
876,28/08/14 17:19,30,m,United States,CA,Yes,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Don't know,Not sure
877,28/08/14 17:19,31,Male,United States,TN,No,No,No,NA,26-100,No,Yes,Yes,No
878,28/08/14 17:20,29,M,United States,TX,No,No,No,NA,More than 1000,No,No,Don't know,Not sure
879,28/08/14 17:20,23,Female,United Kingdom,NA,No,Yes,No,Never,More than 1000,No,No,No,No
880,28/08/14 17:21,31,male,United States,CO,No,No,Yes,Never,26-100,No,Yes,Yes,Yes
881,28/08/14 17:21,29,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure
882,28/08/14 17:22,30,Mail,United States,GA,No,No,No,Never,26-100,Yes,Yes,Yes,Yes
883,28/08/14 17:22,37,Male,United States,TN,No,No,No,Never,500-1000,Yes,Yes,Yes,No
884,28/08/14 17:23,36,male,United States,VA,Yes,No,No,Never,1-May,No,Yes,Yes,No
885,28/08/14 17:27,35,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes
886,28/08/14 17:27,41,M,United States,DC,No,Yes,No,Never,500-1000,Yes,No,Don't know,No
887,28/08/14 17:28,31,Male,United Kingdom,NA,No,No,Yes,Rarely,Jun-25,No,Yes,Don't know,Not sure
888,28/08/14 17:28,38,m,United Kingdom,NA,No,Yes,No,NA,500-1000,No,No,Yes,Yes
889,28/08/14 17:31,26,Male,India,NA,Yes,No,No,NA,100-500,No,Yes,No,No
890,28/08/14 17:33,39,Male,United States,TN,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,No
891,28/08/14 17:33,42,male,United States,VA,Yes,Yes,No,Sometimes,Jun-25,Yes,No,Yes,Not sure
892,28/08/14 17:34,32,Male,United States,TN,Yes,Yes,Yes,Rarely,1-May,Yes,Yes,No,Yes
893,28/08/14 17:35,29,m,United States,TN,No,Yes,No,NA,100-500,No,Yes,Don't know,Not sure
894,28/08/14 17:36,30,Male,United States,TN,No,Yes,No,Never,100-500,No,Yes,Yes,No
895,28/08/14 17:39,40,M,United States,TN,No,Yes,Yes,Often,500-1000,Yes,Yes,Don't know,Not sure
896,28/08/14 17:45,51,m,United States,TN,No,No,No,NA,100-500,No,No,Don't know,Not sure
897,28/08/14 17:46,33,Male,United States,IN,No,No,No,Never,More than 1000,No,Yes,Yes,Yes
898,28/08/14 17:47,34,male,Germany,NA,Yes,No,Yes,Sometimes,1-May,Yes,Yes,No,Not sure
899,28/08/14 17:47,50,Male,United States,VA,Yes,No,No,Never,1-May,Yes,Yes,No,Yes
900,28/08/14 17:50,24,Male,United States,TX,No,No,No,Sometimes,26-100,Yes,Yes,Don't know,No
901,28/08/14 17:56,25,Male,United States,TX,No,Yes,Yes,Rarely,26-100,No,No,No,No
902,28/08/14 17:57,43,Male,United Kingdom,NA,No,Yes,Yes,Rarely,26-100,No,Yes,No,No
903,28/08/14 17:57,25,f,United States,CA,Yes,No,Yes,Often,1-May,No,Yes,Yes,Yes
904,28/08/14 17:59,24,Male,United Kingdom,NA,Yes,No,No,NA,1-May,Yes,Yes,No,Yes
905,28/08/14 17:59,51,m,United States,CO,Yes,No,No,Never,1-May,No,Yes,No,Yes
906,28/08/14 17:59,49,Male,United States,OR,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
907,28/08/14 18:01,30,Male,United States,OK,No,No,No,NA,More than 1000,Yes,Yes,Yes,No
908,28/08/14 18:02,25,female,United States,OH,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
909,28/08/14 18:07,36,Male,United States,TN,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes
910,28/08/14 18:17,48,Male,United States,VA,No,No,Yes,Never,More than 1000,No,Yes,Yes,Yes
911,28/08/14 18:18,48,male,Australia,NA,No,No,Yes,Sometimes,Jun-25,No,Yes,No,No
912,28/08/14 18:21,53,Male,United States,OR,No,No,Yes,Rarely,Jun-25,Yes,Yes,Yes,Yes
913,28/08/14 18:21,24,Female,United Kingdom,NA,No,Yes,Yes,Often,Jun-25,Yes,Yes,No,No
914,28/08/14 18:26,33,Male,United States,OR,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Yes
915,28/08/14 18:50,25,Female,Canada,NA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes
916,28/08/14 19:03,30,Male,United Kingdom,NA,No,No,Yes,Sometimes,26-100,No,Yes,No,No
917,28/08/14 19:04,30,Male,United States,PA,Yes,No,No,Never,1-May,Yes,Yes,No,Yes
918,28/08/14 19:15,34,male,United Kingdom,NA,Yes,No,Yes,Sometimes,1-May,Yes,Yes,No,No
919,28/08/14 19:26,31,Male,United States,SC,No,No,No,NA,More than 1000,Yes,Yes,Yes,Yes
920,28/08/14 19:28,22,F,United States,CA,No,Yes,Yes,Often,More than 1000,No,Yes,Don't know,Not sure
921,28/08/14 19:35,28,Male,United States,TN,No,Yes,No,Sometimes,Jun-25,No,Yes,Don't know,Not sure
922,28/08/14 20:12,35,Male,United States,UT,No,Yes,Yes,Rarely,26-100,No,No,Yes,Yes
923,28/08/14 20:31,28,Male,United States,CA,No,Yes,Yes,Sometimes,26-100,No,No,Yes,No
924,28/08/14 20:49,42,male,New Zealand,NA,No,No,Yes,Sometimes,More than 1000,No,No,No,Yes
925,28/08/14 21:22,33,Male,United States,MO,No,Yes,No,NA,500-1000,No,Yes,Yes,No
926,28/08/14 21:24,29,male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Yes,No
927,28/08/14 21:27,43,M,United States,NA,No,Yes,No,Sometimes,500-1000,No,No,Yes,Not sure
928,28/08/14 21:30,29,Male,United States,NY,No,No,No,NA,26-100,No,Yes,Yes,Yes
929,28/08/14 21:33,25,Male,United States,TX,No,No,No,NA,100-500,Yes,Yes,Yes,No
930,28/08/14 21:38,31,Male,United States,MO,No,Yes,No,Never,100-500,No,Yes,Don't know,No
931,28/08/14 21:41,35,Female,United States,GA,No,Yes,Yes,Sometimes,Jun-25,No,No,Yes,Not sure
932,28/08/14 21:47,34,male,United States,TX,No,No,No,Often,1-May,No,Yes,Don't know,No
933,28/08/14 22:16,43,Cis Male,United States,WA,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes
934,28/08/14 22:17,38,Male,United States,WA,No,Yes,Yes,Sometimes,100-500,No,Yes,No,Not sure
935,28/08/14 22:18,26,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure
936,28/08/14 22:20,38,Male,United Kingdom,NA,Yes,Yes,Yes,Rarely,1-May,Yes,No,No,No
937,28/08/14 22:22,42,Male,United States,TX,No,No,Yes,Often,Jun-25,No,Yes,Don't know,No
938,28/08/14 22:23,33,Male,Netherlands,NA,No,Yes,Yes,NA,Jun-25,No,Yes,Don't know,No
939,28/08/14 22:35,32,Male,United States,WA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes
940,28/08/14 22:39,44,male,United States,WA,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Yes,Yes
941,28/08/14 22:46,28,Male,United States,WA,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes
942,28/08/14 23:03,40,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes
943,28/08/14 23:13,31,F,United States,AZ,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes
944,28/08/14 23:16,32,male,United States,WA,No,Yes,No,Sometimes,100-500,No,Yes,Yes,Yes
945,28/08/14 23:57,28,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,No
946,29/08/14 0:05,39,Male,United States,AZ,No,Yes,Yes,Often,26-100,No,Yes,Yes,Yes
947,29/08/14 0:06,45,Male,United States,NY,No,No,No,NA,More than 1000,No,No,Yes,Yes
948,29/08/14 0:11,43,Male,United States,WA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes
949,29/08/14 0:41,35,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes
950,29/08/14 0:43,40,Male,United States,WA,No,Yes,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes
951,29/08/14 0:47,34,Male,Netherlands,NA,No,No,Yes,Rarely,26-100,No,Yes,No,Yes
952,29/08/14 1:14,24,Male,United Kingdom,NA,No,Yes,Yes,Often,26-100,No,No,Don't know,Yes
953,29/08/14 1:20,61,male,South Africa,NA,Yes,No,Yes,Sometimes,1-May,Yes,Yes,No,No
954,29/08/14 1:40,36,Female ,United States,WA,No,Yes,Yes,Rarely,Jun-25,No,Yes,Don't know,No
955,29/08/14 2:10,38,Male,United States,TN,No,No,No,NA,Jun-25,No,Yes,No,No
956,29/08/14 2:24,33,male,Germany,NA,No,Yes,Yes,Often,26-100,No,Yes,Don't know,Not sure
957,29/08/14 3:02,30,male,United States,WA,No,Yes,No,Never,More than 1000,No,No,Don't know,No
958,29/08/14 3:02,34,male,Netherlands,NA,Yes,Yes,Yes,Rarely,1-May,Yes,Yes,Yes,Yes
959,29/08/14 3:08,26,Male,United States,CA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Not sure
960,29/08/14 4:39,33,M,United Kingdom,NA,No,No,No,NA,More than 1000,No,Yes,Don't know,Not sure
961,29/08/14 4:53,32,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,No
962,29/08/14 5:15,25,male,Germany,NA,Yes,No,No,Sometimes,Jun-25,Yes,Yes,No,Yes
963,29/08/14 5:24,35,male,Germany,NA,Yes,No,Yes,Sometimes,26-100,Yes,No,Don't know,No
964,29/08/14 5:39,24,M,United Kingdom,NA,Yes,Yes,No,Often,1-May,Yes,Yes,Don't know,Not sure
965,29/08/14 5:47,55,male,United Kingdom,NA,No,No,Yes,Often,More than 1000,No,No,Yes,Yes
966,29/08/14 5:54,33,Male,United Kingdom,NA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,No,Yes
967,29/08/14 5:57,26,Female,United Kingdom,NA,Yes,Yes,Yes,Sometimes,1-May,Yes,Yes,No,No
968,29/08/14 6:06,25,Male,United Kingdom,NA,No,No,No,Never,Jun-25,Yes,Yes,Don't know,Not sure
969,29/08/14 6:37,45,Male,United Kingdom,NA,No,Yes,No,Rarely,100-500,No,No,Don't know,No
970,29/08/14 6:42,33,female,United Kingdom,NA,Yes,No,Yes,Sometimes,1-May,Yes,Yes,No,Yes
971,29/08/14 7:12,43,Male,United States,MI,No,No,No,Sometimes,More than 1000,Yes,Yes,No,Not sure
972,29/08/14 7:21,30,Male,United Kingdom,NA,Yes,No,Yes,Sometimes,Jun-25,No,Yes,No,Yes
973,29/08/14 7:28,40,Male,United States,IN,No,Yes,Yes,Rarely,Jun-25,No,Yes,Don't know,Not sure
974,29/08/14 7:51,49,Male,United States,GA,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes
975,29/08/14 8:26,29,Male,Germany,NA,No,No,No,NA,Jun-25,No,Yes,Don't know,Not sure
976,29/08/14 8:36,26,male,Germany,NA,No,No,No,NA,500-1000,No,Yes,Don't know,No
977,29/08/14 8:46,38,cis male,United States,WA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes
978,29/08/14 8:53,27,Male,France,NA,No,Yes,No,NA,500-1000,No,No,Yes,Yes
979,29/08/14 8:54,26,male,Belgium,NA,No,No,No,Never,Jun-25,No,Yes,Yes,No
980,29/08/14 8:57,28,Male,United Kingdom,NA,No,Yes,Yes,Often,26-100,No,Yes,No,No
981,29/08/14 8:57,40,Male,United States,ME,No,Yes,Yes,Sometimes,1-May,Yes,Yes,No,No
982,29/08/14 8:59,37,Female,Canada,NA,Yes,Yes,Yes,Rarely,1-May,Yes,Yes,No,Yes
983,29/08/14 8:59,34,female,United Kingdom,NA,No,Yes,Yes,Often,26-100,Yes,No,Yes,Yes
984,29/08/14 9:01,28,male,United States,NY,No,Yes,Yes,Often,100-500,No,Yes,Don't know,Not sure
985,29/08/14 9:01,27,Male,Canada,NA,No,No,No,Never,26-100,No,Yes,Yes,Not sure
986,29/08/14 9:02,29,Male,United Kingdom,NA,No,No,Yes,Sometimes,Jun-25,Yes,Yes,No,No
987,29/08/14 9:02,39,Female,United Kingdom,NA,No,Yes,No,Rarely,500-1000,Yes,Yes,Don't know,Not sure
988,29/08/14 9:03,28,male,United Kingdom,NA,No,No,No,Often,Jun-25,No,Yes,No,No
989,29/08/14 9:10,23,Male,United States,PA,No,Yes,No,Sometimes,26-100,No,Yes,Yes,Not sure
990,29/08/14 9:10,8,A little about you,"Bahamas, The",IL,Yes,Yes,Yes,Often,1-May,Yes,Yes,Yes,Yes
991,29/08/14 9:12,38,Male,United Kingdom,NA,No,No,No,NA,1-May,Yes,Yes,No,No
992,29/08/14 9:13,19,Male,United Kingdom,NA,No,No,No,NA,Jun-25,No,Yes,Yes,No
993,29/08/14 9:14,30,Female,United States,IL,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes
994,29/08/14 9:15,28,male,United Kingdom,NA,Yes,No,No,NA,1-May,Yes,Yes,No,Yes
995,29/08/14 9:15,20,Male,India,NA,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,No
996,29/08/14 9:19,35,Male,United Kingdom,NA,Yes,No,No,Sometimes,1-May,No,Yes,Don't know,Not sure
997,29/08/14 9:24,39,male,United States,MN,No,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes
998,29/08/14 9:23,31,Female,United States,TX,No,Yes,No,Never,More than 1000,No,No,Yes,Not sure
999,29/08/14 9:23,32,Male,United Kingdom,NA,No,No,No,Rarely,500-1000,No,Yes,No,No
1000,29/08/14 9:27,27,Male,Sweden,NA,No,No,No,NA,Jun-25,No,Yes,No,No
1001,29/08/14 9:29,25,Male,United States,PA,No,Yes,Yes,Often,Jun-25,Yes,Yes,Yes,Yes
1002,29/08/14 9:31,42,male,United States,IN,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,Don't know,No
1003,29/08/14 9:31,34,male,United States,PA,No,Yes,Yes,Often,100-500,No,Yes,Yes,Yes
1004,29/08/14 9:33,26,female,United States,OH,No,No,Yes,Sometimes,26-100,Yes,Yes,Don't know,No
1005,29/08/14 9:35,35,Male,United Kingdom,NA,No,Yes,Yes,Sometimes,1-May,No,Yes,No,Yes
1006,29/08/14 9:36,34,Male,United Kingdom,NA,No,No,No,Never,500-1000,No,Yes,Don't know,No
1007,29/08/14 9:36,38,m,United States,PA,No,Yes,Yes,Sometimes,100-500,Yes,No,Yes,Yes
1008,29/08/14 9:40,34,M,United States,SD,No,No,No,Sometimes,100-500,No,Yes,Don't know,No
1009,29/08/14 9:42,39,M,United States,IN,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,No,Yes
1010,29/08/14 9:46,44,F,United States,CA,No,No,No,NA,100-500,No,Yes,Don't know,Not sure
1011,29/08/14 9:47,40,male,United States,TN,No,No,No,NA,More than 1000,No,No,Yes,Yes
1012,29/08/14 9:47,33,female,United States,TX,Yes,No,No,Never,1-May,Yes,Yes,No,Yes
1013,29/08/14 9:51,24,Female,United States,TN,No,Yes,No,Sometimes,More than 1000,No,No,Yes,Yes
1014,29/08/14 9:53,38,Female,United States,OR,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't know,Not sure
1015,29/08/14 9:53,31,male,United States,SD,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure
1016,29/08/14 9:54,23,Male,Israel,NA,No,No,No,NA,100-500,No,Yes,Don't know,Not sure
1017,29/08/14 9:54,26,F,United States,NY,No,No,No,NA,Jun-25,No,Yes,Don't know,Not sure
1018,29/08/14 9:58,46,Female (trans),United States,CT,No,No,Yes,Often,More than 1000,No,No,Yes,Yes
1019,29/08/14 9:59,30,Male,United States,CA,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No
1020,29/08/14 10:03,25,Male,United States,NA,No,No,No,Rarely,26-100,Yes,Yes,Don't know,No
1021,29/08/14 10:05,19,M,Canada,NA,No,No,No,Never,26-100,Yes,Yes,Don't know,No
